Naive_Resting_Donor1	Th17_Resting_Donor1	Th2_Resting_Donor1	TEM_act_Resting_Donor1	Th1_Resting_Donor1	TCM_Resting_Donor1	TEM_act2_Resting_Donor1	Treg_Resting_Donor1	TCM_2_Donor1	TCM/TEM_2_Donor1	Th17_2_Donor1	Treg_2_Donor1	Naive_2_Donor1	TEM_act2_2_Donor1	Th1_2_Donor1	Th2_2_Donor1	TCM_5_Donor1	TCM/TEM_5_Donor1	Treg_5_Donor1	Th1_5_Donor1	Naive_5_Donor1	Th17_5_Donor1	TEM_act_5_Donor1	TEM_act2_5_Donor1	Th2_5_Donor1	Th1_15_Donor1	TCM_15_Donor1	TCM/TEM_15_Donor1	Th2_15_Donor1	TEM_act2_15_Donor1	Th17_15_Donor1	Naive_15_Donor1	Treg_15_Donor1	TEM_act_15_Donor1	Th1_Resting_Donor2	Naive_Resting_Donor2	TEM_act2_Resting_Donor2	TEM_act_Resting_Donor2	TCM_Resting_Donor2	Th17_Resting_Donor2	Th2_Resting_Donor2	Treg_Resting_Donor2	TCM/TEM_2_Donor2	TCM_2_Donor2	Naive_2_Donor2	Treg_2_Donor2	TEM_act2_2_Donor2	Th17_2_Donor2	Th1_2_Donor2	Th2_2_Donor2	TEM_act_2_Donor2	TCM_5_Donor2	Treg_5_Donor2	Naive_5_Donor2	Th17_5_Donor2	TCM/TEM_5_Donor2	TEM_act2_5_Donor2	Th1_5_Donor2	Th2_5_Donor2	TEM_act_5_Donor2	TCM_15_Donor2	Th1_15_Donor2	TCM/TEM_15_Donor2	Naive_15_Donor2	TEM_act_15_Donor2	TEM_act2_15_Donor2	Treg_15_Donor2	Th2_15_Donor2	Th17_15_Donor2	Th1_Resting_Donor3	Naive_Resting_Donor3	Treg_Resting_Donor3	TCM_Resting_Donor3	Th17_Resting_Donor3	Th2_Resting_Donor3	TEM_act2_Resting_Donor3	TEM_act_Resting_Donor3	TCM_2_Donor3	Naive_2_Donor3	TCM/TEM_2_Donor3	Th1_2_Donor3	Treg_2_Donor3	TCM_5_Donor3	Th1_5_Donor3	TCM/TEM_5_Donor3	Naive_5_Donor3	TEM_act_5_Donor3	Th17_5_Donor3	Th2_5_Donor3	Treg_5_Donor3	TEM_act2_5_Donor3	TCM_15_Donor3	TCM/TEM_15_Donor3	Th17_15_Donor3	Th2_15_Donor3	Th1_15_Donor3	Naive_15_Donor3	TEM_act2_15_Donor3	Treg_15_Donor3	TEM_act_15_Donor3	Th17_Resting_Donor4	Naive_Resting_Donor4	TEM_act2_Resting_Donor4	TCM_Resting_Donor4	Treg_Resting_Donor4	TEM_act_Resting_Donor4	Th2_Resting_Donor4	Th1_Resting_Donor4	TCM_2_Donor4	Naive_2_Donor4	Treg_2_Donor4	TCM/TEM_2_Donor4	Th1_2_Donor4	TEM_act2_2_Donor4	Naive_5_Donor4	Treg_5_Donor4	TCM_5_Donor4	Th1_5_Donor4	TCM/TEM_5_Donor4	TEM_act2_5_Donor4	Th17_5_Donor4	TCM_15_Donor4	TCM/TEM_15_Donor4	Th17_15_Donor4	Th2_15_Donor4	Naive_15_Donor4	Treg_15_Donor4	Th1_15_Donor4	TEM_act_15_Donor4	TEM_act2_15_Donor4
ZNF487	2.333206310708	2.34778793937778	2.34691316248712	2.42763321478349	2.32771888019697	2.33952402697729	2.36139960546199	2.40395229623347	2.5919458370852	2.56767257562794	2.32233357225106	2.5087890794102	2.57866186314824	2.3523016964838	2.63183486512066	2.36227921308102	2.38168669209602	2.39673138433344	2.36267747253299	2.35711261703208	2.44108199135303	2.2729652440212	2.2322663101937	2.35785301377733	2.31961582773775	2.42367003122415	2.45902483231173	2.44573201793245	2.40556237242037	2.31519630806334	2.31756870274747	2.43239165658941	2.43914846634777	2.29420497323336	2.33833682683076	2.3376639227788	2.27512458616534	2.32627663462854	2.33486493861963	2.3104356684067	2.34319150797319	2.31012936357716	2.66713935393086	2.57104858887611	2.48649756081262	2.58731406061897	2.57820376563292	2.26493059120192	2.60594765808118	2.30549890314596	2.35082308619429	2.39924206334763	2.37946361031232	2.45058693054906	2.29458048104395	2.38683407820723	2.36694413495707	2.36943707522305	2.35004555107083	2.33945283824442	2.46353456370715	2.43502777980484	2.42749532781254	2.3453146791141	2.3983160950029	2.44232487473513	2.37056121259345	2.37392230972801	2.35484214493609	2.35959363872242	2.31937972869503	2.38060823490987	2.35399188190318	2.30023648172213	2.42858683806278	2.36284678404607	2.39405020805753	2.57692685554224	2.53904916213961	2.60729727888896	2.46013616774885	2.51194868222383	2.39779789185629	2.38012121767318	2.373511454444	2.4405464830252	2.26107628284245	2.23368701586207	2.34853510326397	2.33333382967395	2.26328352925686	2.47026420151915	2.49897239685419	2.33876518071468	2.29461772295091	2.37140810721007	2.39421634114294	2.18623747879852	2.38509829404022	2.29008396856127	2.33151484121636	2.33370022618074	2.27615037534236	2.36586231402576	2.38399240307217	2.35199736744306	2.40372740049947	2.36502379534382	2.55101120290167	2.56380447146029	2.56283338113609	2.55271753201268	2.45549855294982	2.18118661009426	2.45754690902415	2.34563038800225	2.40846599115392	2.37348707865126	2.36858256227406	2.22607282262221	2.25110030304388	2.42762067764265	2.40180448253665	2.29468556108205	2.23178464901814	2.43273053658852	2.36379211324831	2.39683208568877	2.3634089506359	2.41447022043502
ZNF490	1.56980082315548	1.52776652186631	1.47629373388513	1.47559405549704	1.50064049908542	1.49204604979757	1.61141210288215	1.5271452216526	1.22164949120674	1.22693183926773	1.22511357238749	1.40465783242105	1.38955628060525	1.40494422824856	1.27564767289573	1.33415855896192	1.1367706699668	1.21850481149786	1.2248450471313	1.21806142468784	1.28163666126011	1.21910099667547	1.19105162115157	1.19187007033411	1.22887384555351	2.01712607008034	1.99437001408579	1.91930238403617	1.70887246346526	1.86964036538999	1.74497664791453	1.81031201723443	1.9444765609837	1.73408204215425	1.53336113743167	1.5868053023729	1.52374652154802	1.45341673719638	1.53208750660328	1.52683024712998	1.48518453370778	1.52696216216417	1.24302230608354	1.19727435967906	1.42001590645983	1.35588288813845	1.35434800764873	1.09159667234491	1.24668406789088	1.13996545147069	1.55738180850452	1.13685868120638	1.29178562724776	1.27204749944098	1.20869650424874	1.28230555873022	1.1818938270523	1.2473710959519	1.28602512781808	1.21588276290482	2.0261137746359	1.99887898502792	1.99934080641687	1.3639393817811	1.98169572264876	2.15845377016297	1.73535254491372	2.08173693824147	1.80957439714954	1.5092733707096	1.55763543228967	1.50774974434208	1.48229886522128	1.53488691442379	1.44685218175269	1.57904890332425	1.46387971233351	1.24525866616567	1.41851620825173	1.27713650152629	1.1778647190878	1.29009353014147	1.16560490796254	1.20363974007156	1.19453942196659	1.28325160690822	1.19251250490572	1.18620650091168	1.1972731728429	1.32724319656275	1.14567301051823	2.03632522805671	1.96146618081399	1.87333924713579	1.66750140689281	2.05902872182851	1.76082068805307	1.40045461784704	2.06400759800754	1.37621310636838	1.57159349482237	1.55900911264327	1.54876545217069	1.52098252025768	1.47302196060345	1.40336079455792	1.46881959481488	1.52564837982245	1.21227262409577	1.38906490766711	1.36958761628923	1.26483176153833	1.28108790900886	1.02707059187281	1.1855052882277	1.21208224670414	1.17219413798718	1.15664716970155	1.16585249572214	1.19962790023635	1.18628862729919	1.99853566774843	1.93235004699532	1.62884082107957	1.44117104413559	1.63953653264228	1.9156511795486	2.00407207878985	1.69676186503692	1.67250941375551
ZNF493	2.77544940023479	2.75052018007346	2.93959445409655	2.72874841567389	2.56538787001499	2.80219532187875	2.92355492652099	3.02562552597951	3.68241947480912	3.8392240676298	4.08590881329342	3.43300368296157	3.86250305268548	4.06211488849577	4.11592601666515	4.97452830641174	4.05643936032836	3.94607691959487	3.94468813297136	3.97172333313744	3.24096879496022	3.53563541548954	4.04664748268102	3.69707214168728	4.01695767717259	3.15713074399443	3.33902998614825	3.32453928717079	3.58485144586356	3.35455169163744	3.50153419900003	3.46084816188499	2.91940237298684	3.15310287460998	2.91419270049933	2.79932404724808	2.78785170024091	2.64755495169072	2.88187896634437	2.67534269062343	3.27625510972199	2.60054570658789	3.97253228007473	3.91760481241801	3.45401949454625	3.79624779958071	3.59543119615541	4.47194615083037	3.89477849600924	4.19989033553315	4.02504922525123	4.08104124103027	3.44576319765941	4.02322574619558	3.56796032391089	4.16105632186769	4.22738166329416	4.24511680049862	3.59624928366849	3.51072704228256	3.22972882781119	3.35928266580819	3.35543794270028	3.31135416940863	3.30982081278703	3.13182000806985	3.32970733510858	3.74986262387923	3.39024895516701	3.07695576241446	2.49412014352578	2.84223962784008	2.78165736899206	2.92557050296385	3.20743885527581	3.14398375258348	3.35166360887202	3.8689945538843	3.32068078924174	4.35385875471255	3.46344617097416	3.81597307952257	4.10827854083244	3.82151610503698	4.01095576484066	3.86776382946757	3.5775515734346	4.12790193481564	3.90107313434529	3.78195432103562	3.79356874416973	3.45636274388337	3.42949238196939	3.45033668055491	3.60961162260654	3.47136049212558	3.25839980014535	4.08154672773688	2.95516161767272	3.77605295059072	2.65041421213237	2.70125409834705	2.79888633328784	2.64665088615811	2.82370799016276	2.58252421955763	2.66240529674131	2.76475336549887	3.9884392096592	3.57522241770972	3.4298890275651	4.05760028647044	4.17805785431847	4.38325985204194	3.6902189692794	4.38680601289034	4.09500705163831	3.84896637996329	3.9274558986381	3.74980126944116	4.28875337300825	3.58270976743398	3.37841102644492	3.2981821337254	3.8694513894703	3.47489430572445	3.45477355499727	3.53077039474064	3.48955892683278	3.56349338368373
ZNF496	0.252632116598148	0.215132884780977	0.213764773877387	0.143203675017229	0.223516866428927	0.264250816688695	0.158634115670495	0.235257497383463	0.367187274713501	0.321389277744761	0.499309771687737	0.256747894827168	0.214996122001127	0.110391892008681	0.363630851568464	0.38405611677468	0.238941523142363	0.220293622846153	0.186987253855776	0.240018923776035	0.245956293531268	0.279244181011316	0.201509658566049	0.263834066658742	0.222537939424351	0.244490353209491	0.293650760132398	0.26100080835039	0.373984513569787	0.36928815194251	0.320180215697992	0.312358084669579	0.237988507144536	0.35713456631273	0.243807624308341	0.281061880992804	0.264138368467223	0.16354707211756	0.210378285250366	0.239685762460144	0.169254608645283	0.274907863690435	0.315902429133592	0.356709766462134	0.239386400637039	0.252189477203777	0.340354482389405	0.501823653486401	0.407369950607595	0.119693617349055	0.0758857854675658	0.212256834562663	0.197328593783343	0.198329458053135	0.250102964392201	0.213273653173974	0.258393995628307	0.271308054381087	0.278860377193333	0.149344101473997	0.278846686836658	0.279029664847375	0.272953311336573	0.287576347737859	0.242203947072947	0.445025424926318	0.350609205216615	0.336050875124913	0.232198920775998	0.224662280396106	0.303971237081817	0.206189510714285	0.249719648688431	0.207023888493807	0.11973876655389	-0.0308427006600078	0.244516096144112	0.360326305009923	0.260526174201403	0.337887702781589	0.335807259999472	0.234834544211053	0.250783669381286	0.257129478980114	0.246421169694495	0.161901206572974	0.262935426700432	0.308733674299282	0.274988729741521	0.217344234808892	0.298204659350256	0.262531661349783	0.290105900515691	0.331946119830299	0.371985503685641	0.207168887910195	0.299287641380958	0.338246269904033	0.309885278637064	0.293586714055993	0.236411527903124	0.281568576434528	0.345789702712013	0.198297067700469	0.115976317505114	0.019097029454912	0.154492513543438	0.20833623566478	0.364384488718712	0.264386234412652	0.307934989751207	0.346303454078813	0.435610793504078	0.295334726460424	0.186899234188745	0.206274998331037	0.222239872114954	0.308533596539138	0.196520163136568	0.441233501993978	0.248217648121912	0.26362285574862	0.326436485594124	0.368546772871919	0.370718697749119	0.248895791130141	0.327269750975732	0.315183885193563	0.40450133447377	0.388456334954664
ZNF500	7.23351800657943	7.33662123666904	7.23736534728486	7.03745192262153	7.09129479404367	7.16032013113563	7.30933237857341	7.46420848163707	6.93281406174181	7.0557040118047	7.01279555083848	7.18889322772318	7.04876857125394	6.9116434686428	6.77687819356918	7.24598217366448	7.31828297751003	7.25071087729174	7.23881905107616	7.04211654033403	7.17344147304862	7.03949508610378	6.83823401545904	7.03086758480233	7.04298557363791	8.45079024214625	8.62823197166337	8.10738632759768	7.81354287093763	7.29339521344477	8.38077871189618	6.81931492461074	8.18042655325421	9.30161854712203	7.14294171167732	7.2997806800588	7.13768769101365	7.12498112170238	7.17019099113378	7.27700188280506	7.38358768709443	7.34642296642112	6.90855023011961	6.91039003771548	7.10122657805489	7.10665612070548	6.80873268631111	7.059986289666	6.68142240641394	6.56711652066187	7.22848994366287	7.26558038204965	7.3516400701663	7.27021784551128	6.9521023368183	7.24219151070904	7.00706565656829	7.00196173451324	6.94457261161259	6.92554663189274	7.95411233974412	8.616064851169	8.66418160138429	6.5921531644194	6.62611663313057	9.74053803505237	7.56503426727473	6.41754129847039	9.01832425063419	7.32544657895021	7.22168285592923	7.49332437320854	7.32030352077633	7.12661358339729	7.23894688357108	7.36699798953914	6.93877069809817	6.914104955876	7.06720278937678	6.90400512253105	6.95089675091249	7.09120457598827	7.24842745610066	7.01894338920156	7.2887060445765	7.42213875711525	7.10915733817068	7.04190213529008	6.75377347919146	7.23120122582432	6.83772054976231	8.85461803421684	8.00407941556464	6.44306010236108	6.70482184279552	6.27217678502032	6.48040257570026	6.91527983235192	7.52271971619941	6.78313136090839	7.28695777908515	7.20457723236676	7.17537772551864	7.31251039291155	7.31976162871531	7.46103612194889	7.39912712409319	7.32531559727963	6.84137635109086	7.04924118323523	7.00441665565911	6.86827457602042	7.05959856331824	6.6568535824301	7.31860140343137	7.26677932004704	7.26199509432999	7.17552316607756	7.25081428982292	6.88315417664028	7.01415360967309	8.82428657637647	8.14356018852768	8.61879082615813	6.13726843584288	6.44084650600252	8.44492515178665	8.09329711302294	7.63265700442961	6.63526014540408
ZNF506	2.82042222267477	2.982499461374	2.68379028900944	3.02599413149114	3.0366375979001	2.80955000701395	2.40770284470259	2.85717413066591	2.28459795364925	2.37281145252379	2.49248082651766	2.27495360940522	2.26071766748848	2.42817043986165	2.44052550414787	2.48337511732482	2.28557738282607	2.22973593968134	2.16252403425452	2.28066000397821	2.25898632991145	2.28557638018045	2.19670418641514	2.12482225972677	2.39446379402955	2.34457039603567	2.33056087663333	2.34223158590619	2.3038308894988	2.25891510760866	2.38799616026904	2.27858907958438	2.34049115040901	2.3578860616216	2.83862893132143	2.81583966860097	2.52849819416927	2.77297385579853	2.81037097078059	2.99430893446707	2.7899189620466	2.74290327875054	2.28771016955051	2.32469462516614	2.33590324428749	2.28935971494108	2.27805117741706	2.60495527978556	2.44213266439253	2.42244200166464	2.23410380563701	2.28156629981257	2.21833458486681	2.34676858425534	2.33565820505136	2.26871426630185	2.23785277575724	2.34295138248525	2.35085068852793	2.14690231539298	2.39700707810499	2.40267183509508	2.33369834850193	2.33691696545607	2.30869463331124	2.24501808094946	2.20807024602398	2.24335719061392	2.37253533020646	2.58987525117405	2.75378097279296	2.53182812082691	2.64438506894615	3.04924348442389	2.66217293534016	2.25635227311012	2.35734071943835	2.3122628529863	2.30925384494565	2.29138046245534	2.42647598632058	2.22742652036735	2.22557971758652	2.31626652875395	2.25602909459429	2.2332186527103	2.1331864462242	2.31658002135022	2.27615777661511	2.215469908611	2.13723131578708	2.37689943741851	2.36794110355853	2.34532168164653	2.21150775922729	2.33589839583473	2.2891641513127	2.21331391783294	2.37060288586624	2.14066915421974	2.60199652173151	2.70784466682317	2.28425355066477	2.66324814698264	2.69416873537896	2.89330439591546	2.62769300721336	2.2807421359529	2.29877353253448	2.31600583048916	2.1646761223933	2.3478385798644	2.41967354115323	2.39696834265309	2.21500548993904	2.13218394661408	2.27743565397101	2.34422557744049	2.29181516525997	2.20113229350715	2.16647128828839	2.35395479478659	2.30893440418056	2.4365252089015	2.19320191571487	2.29899306213532	2.34309557230075	2.34782935340779	2.335469550933	2.26710969591125
ZNF507	3.79021078442881	3.95410974416302	3.81851787971041	4.22882874758125	3.86569756083016	3.80633775056209	3.91464357242456	3.70298114134692	3.29138138648235	3.28983783640573	3.14972029641403	3.37880612157922	3.2014606859248	3.43817320381786	2.83846507588465	3.20208352484004	3.43529308617653	3.46281311187309	3.38645750464969	3.30297492264203	3.74568455538381	3.69303306054952	3.59301627715037	3.7304852260216	3.83477977568084	3.55271855119593	3.71110042699107	3.70481788074162	3.71830402133481	3.86396785099677	3.77619841476532	3.70224239320872	3.79681080207152	3.97120975866048	3.91382733063145	3.86901148172717	3.90560567821173	3.67348878071383	3.85237310497806	3.93436178409119	3.77665098537521	3.81768676695588	3.3225801337067	3.37884711875212	3.42138734174909	3.34057892337635	3.72681373683276	3.24863960035108	3.35602261642062	3.39812803519683	3.23496883257601	3.70582542591032	3.58427146004655	3.61391549974866	3.5035403480861	3.5578850642953	3.72794687100782	3.69146795369665	3.4204995563053	3.47266798086754	3.88006276127579	3.68578755629683	3.88543681822339	3.77421565877246	3.59693853221205	4.02418759309001	3.80324371593291	3.58532643209117	3.82168995584121	3.71496233369888	3.87946222876786	3.46213639955872	3.72734048302574	3.99000489705653	3.95532070091717	3.72777022998674	4.09340892100317	3.31370079023777	3.3108985398417	3.59417348926892	3.27315602690905	3.20282666613934	3.55713701124008	3.43151309605723	3.44740073204813	3.52571045312457	3.27653983354817	3.18240895069466	3.06722025181231	3.53321223751945	3.27820829135402	3.7227126202908	3.90086657289921	3.55974231589159	3.79821299318433	3.87414850890146	3.58384625827628	3.63171826754587	3.58166494555463	4.02775528402452	3.67406493494704	3.8816103174185	3.74356353977109	3.74982936127588	3.98075473590661	3.82762540045785	3.85985007488872	3.87525954554523	3.40555374410838	3.32832750137749	3.27385810327651	3.15414883025513	3.22303843600794	3.23064526088251	3.30752680112789	3.61335319722713	3.67849704803784	3.38554862431062	3.54165721880226	2.97974409565838	3.53558659665024	3.67383965794302	3.74486758735245	3.68311020066724	3.00039610377632	3.58874373748579	4.0105791647644	3.68623290003138	3.63127419092451	3.76140680589799
ZNF510	5.86445235044971	5.91562091133557	5.95624558360433	5.23153865180009	5.69720425010414	5.6547762068567	5.21053534420349	5.51361867414844	4.81940221336889	4.88816323868865	4.44972106154175	5.34230306479269	5.2478192500142	5.13624797510103	4.07628712191142	5.805642241998	4.66905304659194	4.56922095418671	4.97124198923151	4.79086591000418	5.35565368711526	4.47866420298634	4.8285973970112	5.15178464386466	3.98047270799281	4.00896949860342	4.04731074942439	3.99550472114213	4.33081135794701	4.54237281530412	4.42642270041316	4.55119316537048	4.25980064133737	4.88006677620797	5.54847596310148	5.79573284706282	5.72749858177992	5.1827137406095	5.53275596232979	5.60572124243561	5.69368387453864	5.55293565592613	4.86080374694742	4.62847400966622	5.11353931797373	4.94701537169852	5.20388549399144	4.02994214163537	5.04802210196493	4.27774329806769	6.04129980549415	4.65076864265139	4.69325402725417	5.03831031832529	4.94809143240253	4.83780330837079	4.93168446931498	4.82116156292861	4.86382707686079	5.10758077424631	4.20280810400333	4.11970418295055	4.44653035739859	4.4698576014396	4.73711320233024	4.68579917972875	4.71438924143623	4.36753266906483	4.28214168427411	5.89624291754323	5.89663707701221	5.55832836246775	5.93035734860861	5.50951696633295	5.64409417469066	4.74878175896573	5.08577996087968	4.65489838389699	5.41064135155665	4.80917099370076	4.99260925630704	5.06049809367953	4.66640545873804	4.37017525299648	4.71117813584993	5.17546893144665	5.34464627334334	4.51172723306987	4.82189708340268	4.67768736620302	4.39896866415552	4.19319220567813	4.24585478050886	4.51612177841705	4.84441046985792	4.62933261749601	5.00387284466475	5.34668780362872	4.49304564458753	5.06820249628836	5.56379078358882	5.61306780306676	4.64773562622761	6.07316052562221	5.93868571791703	5.7571137715502	5.78949653305198	5.39669533075666	4.66115179300293	5.29725123935936	4.88498986969302	4.66206681480862	4.77344105352985	5.13448416025137	4.91637412929311	4.71746547559146	4.63170022885957	4.42051671680199	4.67487038434308	4.80925324380891	5.13001643470754	4.28274376641324	4.26474583832585	4.66102092483654	4.65409451563587	4.30191788494854	4.53573028619899	4.33929490465854	4.44984179207434	5.09597851228068
ZNF511	4.67659963531469	4.59107351715194	4.59343243549193	4.6744610070944	4.69080117014575	4.63418242269423	4.57025616588309	4.70631507236724	5.11861177146362	4.51627714935557	4.93457513995489	5.04754209377374	5.19915688137082	5.55525589305473	4.63496953686282	4.43979151530848	4.66151337218126	4.62044980934692	4.6194889879455	4.69556848337735	4.69456786922146	4.57527104327896	4.64561477670149	4.67220665080489	4.03793005605072	4.7708188596717	4.7295273383734	4.68274212401438	4.69512529822422	4.85192783869136	4.74381246329445	4.84144055801726	4.56017248716144	4.68169902055467	4.5487721293402	4.59523605392151	4.62638881398349	4.4888729349497	4.59724891557735	4.66011505687217	4.66305578592354	4.68255678189936	4.86799880162261	4.81464031562835	4.91721067529643	4.56326512744916	5.01541503052139	4.1507802621911	4.87228981015607	4.42671458464311	4.65304495452476	4.56244622701413	4.585397639055	4.66490992739422	4.49256988492888	4.60335325673325	4.78560925413832	4.6682453151132	4.73220456775649	4.84610033259353	4.72328679916906	4.7080582607934	4.81628753376852	4.6262539204943	4.56738209022997	4.60124640268197	4.79516510669452	4.66757431866454	4.75461446568344	4.61713862435976	4.61812249848349	4.65826699118518	4.66335513994743	4.66736599616926	4.51022391795399	4.25941259430156	4.85903387388621	4.89152908755101	4.94079469068998	4.67106470350381	4.6004659504558	5.04733222220845	4.61978694789073	4.64285506936183	4.56657254183728	4.59109009818177	4.59436538797534	4.67384008182241	4.60639433174068	4.52583051861489	4.74858753328312	4.66420722152639	4.67425588772292	4.69401089646149	4.80881308521816	4.65657723088771	4.75328737849256	4.89609246283391	4.62127422313636	4.78292595258614	4.65841929740166	4.60666817265089	4.96074731020833	4.60684943981831	4.57394619815856	4.81111912418145	4.61413324181722	4.57729428153348	5.09443375784066	4.94091148301082	4.89997175396019	4.62092485742918	4.81527551921696	3.90316038051329	4.6996764712502	4.6588844791624	4.64411722806296	4.67183534751533	4.67458338623642	4.39598671092332	4.40363161450361	4.6551326079984	4.65972160860167	4.62209191639207	4.81183931920458	4.67890155798339	4.78121006554231	4.69942357091292	4.67943620912399	4.58958168326186
ZNF512	-0.221232084394246	-0.512281632377233	0.0945109326798515	-1.02908106156465	0.113021888757704	0.159330720884599	0.111014848028768	-0.187408121230046	-0.205153932752135	-0.402983046638034	-0.723368555164773	-0.404077122672197	-0.00824484416900905	-0.165437923595278	-0.358455493230355	0.143112978297401	-0.240287075249208	-0.314065226365995	-0.208152219594487	-0.382983390079411	-0.23635393117639	-0.459969544200851	-0.487835093821912	-0.430298214030631	-0.360035854186485	-0.353415404924403	-0.232052585011098	-0.36618715766273	-0.272349438071177	-0.828303198339565	-0.51019359182632	-0.602892380890616	-0.495813394225924	-0.15812409427305	-0.478340733362858	-0.220419516037759	0.0355242800876734	-0.958539950980977	-0.455814660602587	-0.40447359551529	-0.669712720819657	-0.0551006454847587	-0.393993294313897	-0.21495757329099	-0.241232175800881	-0.246363035313476	-0.388850568407601	-0.456918889427199	-0.267765233823495	-0.334194385574053	-0.221418352964928	-0.257066288670627	-0.328247852776001	-0.280955963553366	-0.334016246112695	-0.307736154790549	-0.30758295509674	-0.158399802521369	-0.285747868466826	-0.200967284456576	-0.311746441707951	-0.333615368744512	-0.3318561370782	-0.255714616294829	-0.859226462193361	-0.83930801955531	0.134751698268435	-0.760965055381311	-0.446370999936819	-0.066257569959386	-0.301277895615942	-0.128053984159459	-0.432589331629386	-0.12952691282303	-0.557027736575702	-0.263195675880761	-0.247974816400814	-0.225176158561371	-0.223299062813965	-0.223419069757171	-0.114893497761747	-0.133697523872804	-0.296081504199405	-0.139625019188524	-0.239941459251656	-0.25745541689639	-0.298090312524644	-0.0394364854494452	-0.62486378049092	-0.332082420963362	0.0201204378574071	-0.39237660599435	-0.390108407029699	-0.802430239418473	-0.16972539332824	-0.447792081856029	-0.080453408972766	-0.718883014034174	-0.14233698893415	-0.204760656803402	-0.0134824589929565	-0.321952402015208	-0.131335219193867	-0.421140390126257	-0.0575311939850188	-0.0406015668224231	-0.658026479835492	-0.612396147206108	-0.154193271564954	-0.190974782835743	-0.40247280680438	-0.181741956488228	-0.0809440848309862	-0.938800212908586	-0.189205002856783	-0.318868013362255	-0.269422302232133	-0.256156575869497	-0.384101796347955	-0.218769337459092	-0.294760969789044	-0.444318465698695	-0.488864494696784	-0.106171976775482	-0.29301184355046	-0.126992366623477	-0.0621373823253287	-0.0402266287453151	-0.285549324216987	-0.682428701642977
